,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,CabinOrientation,Total_spent
239,Mars,0,55 Cancri e,21.0,0,1664.0,0.0,0.0,0.0,0.0,0,2,Estribor,1664.0
240,Mars,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
241,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,313.0,299.0,92.0,0,1,Estribor,704.0
242,Europa,0,TRAPPIST-1e,26.0,0,0.0,4810.0,0.0,981.0,2054.0,0,1,Estribor,7845.0
243,Earth,0,TRAPPIST-1e,26.0,0,66.0,29.0,0.0,0.0,803.0,0,1,Babor,898.0
244,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
245,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
246,Earth,0,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,0,1,Estribor,873.0
247,Earth,0,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,1,1,Estribor,823.0
248,Earth,0,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,0,1,Babor,1393.0
249,Europa,1,55 Cancri e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
250,Earth,0,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,1,1,Babor,2487.0
251,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,0.0,0,2,Desconocido,888.0
252,Earth,0,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,0,2,Babor,444.0
253,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,2078.0,0.0,0.0,1,1,Babor,2078.0
254,Earth,0,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,1,1,Estribor,918.0
255,Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
256,Earth,0,TRAPPIST-1e,22.0,0,146.0,654.0,1.0,0.0,2.0,1,2,Babor,803.0
257,Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
258,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
259,Earth,0,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,0,1,Babor,1488.0
260,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Desconocido,0.0
261,Europa,0,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,0,2,Babor,2085.0
262,Earth,0,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,0,1,Estribor,828.0
263,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
264,Europa,0,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,1,4,Estribor,5877.0
265,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
266,Europa,0,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
267,Europa,0,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
268,Europa,0,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,1,1,Estribor,7678.0
269,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
270,Earth,0,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,1,1,Babor,1433.0
271,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
272,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Desconocido,0.0
273,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,0,1,Babor,1385.0
274,Origen desconocido,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
275,Europa,0,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,0,1,Estribor,7439.0
276,Europa,0,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,0,1,Babor,3073.0
277,Earth,0,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,0,1,Estribor,904.0
278,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,1,1,Estribor,1359.0
279,Earth,0,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,0,1,Estribor,1357.0
280,Europa,0,TRAPPIST-1e,67.0,0,0.0,230.0,0.0,4476.0,241.0,0,1,Desconocido,4947.0
281,Earth,0,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,1,4,Babor,552.0
282,Earth,1,55 Cancri e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
283,Earth,0,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,1,4,Babor,649.0
284,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
285,Earth,0,55 Cancri e,26.0,0,386.0,0.0,74.0,0.0,1330.0,0,1,Babor,1790.0
286,Origen desconocido,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
287,Europa,0,TRAPPIST-1e,24.0,0,0.0,2628.0,0.0,170.0,0.0,1,2,Estribor,2798.0
288,Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
289,Earth,0,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,0.0,0.0,0,2,Estribor,2.0
290,Earth,0,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,0.0,0,2,Estribor,8.0
291,Origen desconocido,0,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,0,1,Estribor,1227.0
292,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
293,Earth,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
294,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
295,Earth,0,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,1,1,Desconocido,803.0
296,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
297,Europa,0,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,1,3,Estribor,5146.0
298,Europa,0,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,0,3,Estribor,2168.0
299,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,0,1,Babor,803.0
300,Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
301,Mars,0,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,0,1,Estribor,7404.0
302,Earth,0,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,0,1,Babor,712.0
303,Mars,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
304,Mars,0,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,1,3,Estribor,2460.0
305,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
306,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
307,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
308,Earth,1,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
309,Earth,0,PSO J318.5-22,31.0,0,121.0,0.0,0.0,274.0,907.0,0,1,Babor,1302.0
310,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
311,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
312,Mars,0,TRAPPIST-1e,27.0,0,434.0,0.0,1434.0,0.0,0.0,0,1,Estribor,1868.0
313,Mars,0,TRAPPIST-1e,22.0,0,142.0,2876.0,202.0,3.0,0.0,1,2,Babor,3223.0
314,Mars,0,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,1,2,Desconocido,2385.0
315,Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
316,Mars,0,TRAPPIST-1e,23.0,0,2001.0,0.0,2975.0,0.0,0.0,0,1,Babor,4976.0
317,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Desconocido,0.0
318,Europa,1,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
319,Earth,0,TRAPPIST-1e,41.0,0,0.0,1198.0,0.0,124.0,572.0,0,1,Estribor,1894.0
320,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
321,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
322,Earth,0,PSO J318.5-22,26.0,0,148.0,0.0,453.0,0.0,88.0,0,1,Estribor,689.0
323,Earth,0,TRAPPIST-1e,15.0,0,358.0,212.0,33.0,0.0,112.0,0,1,Estribor,715.0
324,Earth,0,55 Cancri e,33.0,0,0.0,36.0,0.0,280.0,417.0,1,1,Estribor,733.0
325,Earth,0,55 Cancri e,28.82793046746535,0,0.0,0.0,0.0,685.0,21.0,0,1,Estribor,706.0
326,Mars,0,TRAPPIST-1e,26.0,0,2832.0,107.0,4447.0,15.0,4.0,0,2,Babor,7405.0
327,Mars,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
328,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,592.0,177.0,58.0,1,1,Estribor,827.0
329,Earth,0,TRAPPIST-1e,30.0,0,0.0,95.0,0.0,441.0,1023.0,0,1,Babor,1559.0
330,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
331,Earth,0,TRAPPIST-1e,24.0,0,0.0,5.0,0.0,2766.0,0.0,0,1,Babor,2771.0
332,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
333,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,558.0,0.0,230.0,0,1,Babor,788.0
334,Earth,0,TRAPPIST-1e,22.0,0,116.0,0.0,786.0,6.0,0.0,1,1,Estribor,908.0
335,Europa,0,55 Cancri e,63.0,0,0.0,1068.0,0.0,176.0,8188.0,0,1,Estribor,9432.0
336,Europa,0,55 Cancri e,18.0,0,17.0,215.0,4.0,5132.0,697.0,0,7,Estribor,6065.0
337,Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
338,Europa,0,TRAPPIST-1e,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,0,7,Estribor,10645.0
339,Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
340,Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
341,Europa,0,TRAPPIST-1e,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,0,7,Estribor,4729.0
342,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
343,Earth,0,TRAPPIST-1e,31.0,0,198.0,0.0,591.0,0.0,164.0,1,1,Babor,953.0
344,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Desconocido,0.0
345,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
346,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
347,Origen desconocido,0,Destino desconocido,23.0,0,348.0,0.0,0.0,4.0,368.0,0,1,Babor,720.0
348,Earth,0,TRAPPIST-1e,28.0,0,82.0,773.0,0.0,3693.0,140.0,0,2,Estribor,4688.0
349,Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Estribor,0.0
350,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
351,Earth,0,TRAPPIST-1e,14.0,0,3.0,0.0,881.0,25.0,0.0,1,2,Estribor,909.0
352,Earth,0,TRAPPIST-1e,23.0,0,13.0,747.0,0.0,0.0,128.0,0,1,Babor,888.0
353,Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
354,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
355,Earth,0,TRAPPIST-1e,18.0,0,391.0,44.0,356.0,0.0,0.0,0,1,Babor,791.0
356,Europa,0,PSO J318.5-22,27.0,1,69.0,5728.0,0.0,0.0,987.0,1,1,Babor,6784.0
357,Earth,0,TRAPPIST-1e,48.0,0,0.0,111.0,0.0,1508.0,0.0,0,1,Babor,1619.0
358,Europa,0,55 Cancri e,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,0,2,Babor,25400.0
359,Europa,0,55 Cancri e,61.0,0,1.0,608.0,0.0,3835.0,1.0,0,2,Babor,4445.0
360,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
361,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
362,Mars,0,TRAPPIST-1e,22.0,0,28.0,420.0,36.0,6011.0,3.0,0,1,Estribor,6498.0
363,Mars,0,TRAPPIST-1e,30.0,1,1056.0,0.0,0.0,0.0,0.0,0,2,Estribor,1056.0
364,Mars,0,TRAPPIST-1e,30.0,0,1770.0,0.0,0.0,13.0,0.0,0,2,Estribor,1783.0
365,Origen desconocido,1,55 Cancri e,32.0,1,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
366,Mars,0,TRAPPIST-1e,43.0,1,353.0,896.0,0.0,0.0,2.0,1,1,Babor,1251.0
367,Earth,0,55 Cancri e,17.0,0,177.0,0.0,0.0,310.0,7.0,0,1,Babor,494.0
368,Earth,0,TRAPPIST-1e,23.0,0,0.0,21.0,0.0,0.0,1699.0,0,3,Babor,1720.0
369,Earth,0,TRAPPIST-1e,20.0,0,0.0,465.0,0.0,5.0,223.0,0,3,Babor,693.0
370,Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Babor,0.0
371,Mars,0,TRAPPIST-1e,35.0,0,1134.0,113.0,52.0,0.0,0.0,0,1,Babor,1299.0
372,Mars,0,TRAPPIST-1e,31.0,0,0.0,0.0,1116.0,2.0,0.0,0,1,Estribor,1118.0
373,Earth,0,55 Cancri e,21.0,0,0.0,150.0,0.0,567.0,0.0,0,1,Estribor,717.0
374,Earth,0,TRAPPIST-1e,16.0,0,691.0,0.0,101.0,140.0,0.0,0,1,Babor,932.0
375,Europa,0,TRAPPIST-1e,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,1,1,Babor,14744.0
376,Earth,0,TRAPPIST-1e,18.0,0,0.0,157.0,0.0,352.0,60.0,0,1,Babor,569.0
377,Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
378,Europa,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
379,Europa,0,55 Cancri e,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,0,3,Babor,7878.0
380,Europa,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
381,Europa,0,TRAPPIST-1e,28.82793046746535,0,8.0,3584.0,0.0,13.0,57.0,1,1,Babor,3662.0
382,Mars,0,TRAPPIST-1e,37.0,0,1094.0,2.0,26.0,34.0,1.0,0,3,Babor,1157.0
383,Mars,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
384,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
385,Europa,0,TRAPPIST-1e,31.0,0,417.0,0.0,7185.0,562.0,792.0,1,1,Babor,8956.0
386,Europa,0,TRAPPIST-1e,29.0,0,0.0,4118.0,0.0,715.0,3139.0,1,1,Estribor,7972.0
387,Europa,0,55 Cancri e,20.0,0,2.0,10116.0,0.0,2.0,225.0,1,2,Estribor,10345.0
388,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
389,Earth,0,TRAPPIST-1e,29.0,0,0.0,1026.0,0.0,16.0,0.0,1,1,Estribor,1042.0
390,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
391,Mars,0,TRAPPIST-1e,17.0,0,1483.0,10.0,0.0,0.0,0.0,0,1,Estribor,1493.0
392,Europa,0,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
393,Europa,0,TRAPPIST-1e,47.0,0,4.0,891.0,0.0,2962.0,3656.0,0,2,Babor,7513.0
394,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
395,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
396,Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
397,Earth,0,PSO J318.5-22,56.0,0,46.0,11.0,0.0,622.0,0.0,0,2,Estribor,679.0
398,Earth,0,TRAPPIST-1e,39.0,0,382.0,0.0,22.0,467.0,0.0,0,2,Estribor,871.0
399,Earth,0,PSO J318.5-22,40.0,0,7.0,0.0,840.0,26.0,0.0,0,2,Estribor,873.0
400,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
401,Europa,0,55 Cancri e,34.0,0,0.0,5637.0,45.0,1936.0,56.0,0,1,Babor,7674.0
402,Earth,0,55 Cancri e,32.0,0,0.0,0.0,0.0,722.0,0.0,0,1,Estribor,722.0
403,Earth,0,TRAPPIST-1e,35.0,0,7.0,1043.0,0.0,0.0,0.0,0,1,Babor,1050.0
404,Mars,0,TRAPPIST-1e,32.0,1,2484.0,429.0,102.0,0.0,0.0,0,2,Babor,3015.0
405,Origen desconocido,0,TRAPPIST-1e,26.0,1,1869.0,0.0,136.0,0.0,0.0,0,2,Babor,2005.0
406,Earth,0,TRAPPIST-1e,25.0,0,1352.0,0.0,0.0,24.0,799.0,0,2,Estribor,2175.0
407,Origen desconocido,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,77.0,715.0,0,2,Estribor,792.0
408,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
409,Earth,0,TRAPPIST-1e,22.0,0,9.0,0.0,795.0,0.0,0.0,1,1,Estribor,804.0
410,Earth,0,TRAPPIST-1e,24.0,0,757.0,0.0,0.0,32.0,0.0,0,2,Babor,789.0
411,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
412,Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
413,Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
414,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
415,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Desconocido,0.0
416,Europa,1,TRAPPIST-1e,74.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
417,Europa,0,55 Cancri e,28.0,1,5.0,4288.0,0.0,745.0,5.0,1,3,Estribor,5043.0
418,Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
419,Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
420,Earth,0,TRAPPIST-1e,55.0,0,210.0,185.0,188.0,59.0,73.0,0,1,Estribor,715.0
421,Earth,0,PSO J318.5-22,19.0,0,0.0,0.0,747.0,26.0,0.0,1,3,Babor,773.0
422,Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Babor,0.0
423,Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Babor,0.0
424,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
425,Earth,0,TRAPPIST-1e,15.0,0,2156.0,0.0,0.0,59.0,2.0,0,1,Estribor,2217.0
426,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
427,Earth,0,PSO J318.5-22,31.0,0,0.0,869.0,0.0,0.0,0.0,1,3,Estribor,869.0
428,Earth,0,TRAPPIST-1e,22.0,0,0.0,70.0,182.0,612.0,20.0,1,3,Estribor,884.0
429,Earth,0,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
430,Earth,1,Destino desconocido,50.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
431,Mars,0,TRAPPIST-1e,34.0,0,865.0,0.0,257.0,0.0,35.0,0,2,Babor,1157.0
432,Mars,0,TRAPPIST-1e,14.0,0,928.0,852.0,81.0,0.0,0.0,0,2,Babor,1861.0
433,Earth,0,TRAPPIST-1e,19.0,0,4.0,10.0,0.0,1178.0,428.0,0,2,Babor,1620.0
434,Earth,0,TRAPPIST-1e,28.82793046746535,0,0.0,654.0,22.0,146.0,4.0,1,2,Babor,826.0
435,Earth,0,TRAPPIST-1e,36.0,0,0.0,0.0,863.0,1.0,1.0,0,1,Babor,865.0
436,Earth,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Desconocido,0.0
437,Mars,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
438,Origen desconocido,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
439,Europa,0,TRAPPIST-1e,16.0,0,0.0,45.0,2.0,5183.0,170.0,0,2,Babor,5400.0
440,Europa,0,55 Cancri e,30.0,0,0.0,7972.0,0.0,0.0,4.0,1,2,Babor,7976.0
441,Earth,0,PSO J318.5-22,37.0,0,0.0,10.0,544.0,9.0,299.0,0,1,Estribor,862.0
442,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
443,Earth,0,TRAPPIST-1e,36.0,0,0.0,0.0,38.0,9.0,943.0,0,1,Babor,990.0
444,Mars,0,PSO J318.5-22,27.0,0,0.0,6.0,145.0,144.0,0.0,0,3,Babor,295.0
445,Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
446,Mars,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
447,Earth,0,TRAPPIST-1e,22.0,0,0.0,5.0,0.0,1619.0,0.0,0,1,Babor,1624.0
448,Earth,0,TRAPPIST-1e,27.0,0,0.0,34.0,23.0,0.0,275.0,0,1,Babor,332.0
449,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
450,Earth,0,TRAPPIST-1e,27.0,0,0.0,118.0,0.0,5.0,665.0,0,2,Estribor,788.0
451,Earth,0,TRAPPIST-1e,28.0,0,0.0,14.0,0.0,0.0,615.0,0,2,Estribor,629.0
452,Europa,0,55 Cancri e,21.0,0,0.0,33.0,0.0,3348.0,55.0,0,1,Estribor,3436.0
453,Europa,0,TRAPPIST-1e,39.0,0,172.0,1794.0,12.0,4303.0,246.0,0,1,Estribor,6527.0
454,Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
455,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
456,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Desconocido,0.0
457,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
458,Mars,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
459,Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Estribor,0.0
460,Mars,0,55 Cancri e,21.0,0,513.0,0.0,1749.0,82.0,0.0,1,1,Babor,2344.0
461,Europa,0,TRAPPIST-1e,42.0,0,0.0,929.0,967.0,0.0,481.0,0,1,Babor,2377.0
462,Mars,0,TRAPPIST-1e,22.0,0,10.0,0.0,817.0,471.0,0.0,0,1,Desconocido,1298.0
463,Mars,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
464,Mars,0,TRAPPIST-1e,43.0,0,1821.0,0.0,47.0,29.0,0.0,0,3,Estribor,1897.0
465,Mars,0,TRAPPIST-1e,42.0,0,1246.0,35.0,16.0,0.0,0.0,0,3,Estribor,1297.0
466,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
467,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
468,Europa,1,Destino desconocido,24.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
469,Europa,0,TRAPPIST-1e,64.0,0,0.0,1737.0,11.0,401.0,752.0,0,6,Estribor,2901.0
470,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
471,Origen desconocido,1,55 Cancri e,53.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
472,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
473,Earth,0,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
474,Europa,0,TRAPPIST-1e,59.0,0,0.0,16521.0,0.0,323.0,0.0,1,1,Babor,16844.0
475,Europa,0,55 Cancri e,32.0,0,0.0,5755.0,0.0,59.0,122.0,1,2,Estribor,5936.0
476,Europa,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
477,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
478,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
479,Europa,0,55 Cancri e,55.0,0,113.0,2492.0,41.0,0.0,2376.0,0,1,Estribor,5022.0
